slug,path,method_name,test_method,exception_info
JacksonCore_24,/222043010/omniapr/defects4j/JacksonCore_24_buggy/src/test/java/com/fasterxml/jackson/core/read/NumberParsingTest.java,testSimpleLong,"    public void testSimpleLong() throws Exception
    {
        _testSimpleLong(MODE_INPUT_STREAM);
        _testSimpleLong(MODE_INPUT_STREAM_THROTTLED);
        _testSimpleLong(MODE_READER);
        _testSimpleLong(MODE_DATA_INPUT);
    }",com.fasterxml.jackson.core.JsonParseException: Numeric value (12345678907) out of range of int
JacksonCore_25,/222043010/omniapr/defects4j/JacksonCore_25_buggy/src/test/java/com/fasterxml/jackson/core/read/NonStandardUnquotedNamesTest.java,testUnquotedIssue510,"    public void testUnquotedIssue510() throws Exception
    {
        // NOTE! Requires longer input buffer to trigger longer codepath
        char[] fullChars = new char[4001];
        for (int i = 0; i < 3998; i++) {
             fullChars[i] = ' ';
        }
        fullChars[3998] = '{';
        fullChars[3999] = 'a';
        fullChars[4000] = 256;

        JsonParser p = UNQUOTED_FIELDS_F.createParser(new java.io.StringReader(new String(fullChars)));
        assertToken(JsonToken.START_OBJECT, p.nextToken());
        try {
            p.nextToken();
            fail(""Should not pass"");
        } catch (JsonParseException e) {
            ; // should fail here
        }
        p.close();
    }

    /*
    /****************************************************************
    /* Secondary test methods
    /****************************************************************
     */
    
    private void _testLargeUnquoted(int mode) throws Exception
    {
        StringBuilder sb = new StringBuilder(5000);
        sb.append(""[\n"");
        //final int REPS = 2000;
        final int REPS = 1050;
        for (int i = 0; i < REPS; ++i) {
            if (i > 0) {
                sb.append(',');
                if ((i & 7) == 0) {
                    sb.append('\n');
                }
            }
            sb.append(""{"");
            sb.append(""abc"").append(i&127).append(':');
            sb.append((i & 1) != 0);
            sb.append(""}\n"");
        }
        sb.append(""]"");
        String JSON = sb.toString();
        JsonParser p = createParser(UNQUOTED_FIELDS_F, mode, JSON);
        assertToken(JsonToken.START_ARRAY, p.nextToken());
        for (int i = 0; i < REPS; ++i) {
            assertToken(JsonToken.START_OBJECT, p.nextToken());
            assertToken(JsonToken.FIELD_NAME, p.nextToken());
            assertEquals(""abc""+(i&127), p.getCurrentName());
            assertToken(((i&1) != 0) ? JsonToken.VALUE_TRUE : JsonToken.VALUE_FALSE, p.nextToken());
            assertToken(JsonToken.END_OBJECT, p.nextToken());
        }
        assertToken(JsonToken.END_ARRAY, p.nextToken());
        p.close();
    }

    private void _testSimpleUnquoted(int mode) throws Exception
    {
        String JSON = ""{ a : 1, _foo:true, $:\""money!\"", \"" \"":null }"";
        JsonParser p = createParser(UNQUOTED_FIELDS_F, mode, JSON);

        assertToken(JsonToken.START_OBJECT, p.nextToken());
        assertToken(JsonToken.FIELD_NAME, p.nextToken());
        assertEquals(""a"", p.getCurrentName());
        assertToken(JsonToken.VALUE_NUMBER_INT, p.nextToken());
        assertToken(JsonToken.FIELD_NAME, p.nextToken());
        assertEquals(""_foo"", p.getCurrentName());
        assertToken(JsonToken.VALUE_TRUE, p.nextToken());
        assertToken(JsonToken.FIELD_NAME, p.nextToken());
        assertEquals(""$"", p.getCurrentName());
        assertToken(JsonToken.VALUE_STRING, p.nextToken());
        assertEquals(""money!"", p.getText());

        // and then regular quoted one should still work too:
        assertToken(JsonToken.FIELD_NAME, p.nextToken());
        assertEquals("" "", p.getCurrentName());

        assertToken(JsonToken.VALUE_NULL, p.nextToken());

        assertToken(JsonToken.END_OBJECT, p.nextToken());
        p.close();

        // Another thing, as per [Issue#102]: numbers

        JSON = ""{ 123:true,4:false }"";
        p = createParser(UNQUOTED_FIELDS_F, mode, JSON);

        assertToken(JsonToken.START_OBJECT, p.nextToken());
        assertToken(JsonToken.FIELD_NAME, p.nextToken());
        assertEquals(""123"", p.getCurrentName());
        assertToken(JsonToken.VALUE_TRUE, p.nextToken());

        assertToken(JsonToken.FIELD_NAME, p.nextToken());
        assertEquals(""4"", p.getCurrentName());
        assertToken(JsonToken.VALUE_FALSE, p.nextToken());

        assertToken(JsonToken.END_OBJECT, p.nextToken());
        p.close();
    }
}",java.lang.ArrayIndexOutOfBoundsException: 256
JacksonCore_26,/222043010/omniapr/defects4j/JacksonCore_26_buggy/src/test/java/com/fasterxml/jackson/core/json/async/AsyncLocationTest.java,testLocationOffsets,"    public void testLocationOffsets() throws Exception
    {
        JsonParser parser = DEFAULT_F.createNonBlockingByteArrayParser();
        ByteArrayFeeder feeder = (ByteArrayFeeder) parser.getNonBlockingInputFeeder();

        byte[] input = utf8Bytes(""[[["");

        feeder.feedInput(input, 2, 3);
        assertEquals(JsonToken.START_ARRAY, parser.nextToken());
        assertEquals(1, parser.getCurrentLocation().getByteOffset());
        assertEquals(1, parser.getTokenLocation().getByteOffset());
        assertEquals(1, parser.getCurrentLocation().getLineNr());
        assertEquals(1, parser.getTokenLocation().getLineNr());
        assertEquals(2, parser.getCurrentLocation().getColumnNr());
        assertEquals(1, parser.getTokenLocation().getColumnNr());

        feeder.feedInput(input, 0, 1);
        assertEquals(JsonToken.START_ARRAY, parser.nextToken());
        assertEquals(2, parser.getCurrentLocation().getByteOffset());
        assertEquals(2, parser.getTokenLocation().getByteOffset());
        assertEquals(1, parser.getCurrentLocation().getLineNr());
        assertEquals(1, parser.getTokenLocation().getLineNr());
        assertEquals(3, parser.getCurrentLocation().getColumnNr());
        assertEquals(2, parser.getTokenLocation().getColumnNr());
        parser.close();
    }",junit.framework.AssertionFailedError: expected:<1> but was:<3>
Compress_2,/222043010/omniapr/defects4j/Compress_2_buggy/src/test/java/org/apache/commons/compress/archivers/ArTestCase.java,testArDelete,"    public void testArDelete() throws Exception {
        final File output = new File(dir, ""bla.ar"");

        final File file1 = getFile(""test1.xml"");
        final File file2 = getFile(""test2.xml"");
        {
            // create

            final OutputStream out = new FileOutputStream(output);
            final ArchiveOutputStream os = new ArchiveStreamFactory().createArchiveOutputStream(""ar"", out);
            os.putArchiveEntry(new ArArchiveEntry(""test1.xml"", file1.length()));
            IOUtils.copy(new FileInputStream(file1), os);
            os.closeArchiveEntry();

            os.putArchiveEntry(new ArArchiveEntry(""test2.xml"", file2.length()));
            IOUtils.copy(new FileInputStream(file2), os);
            os.closeArchiveEntry();
            os.close();
            out.close();
        }

        assertEquals(8
                     + 60 + file1.length() + (file1.length() % 2)
                     + 60 + file2.length() + (file2.length() % 2),
                     output.length());

        final File output2 = new File(dir, ""bla2.ar"");

        int copied = 0;
        int deleted = 0;

        {
            // remove all but one file

            final InputStream is = new FileInputStream(output);
            final OutputStream os = new FileOutputStream(output2);
            final ArchiveOutputStream aos = new ArchiveStreamFactory().createArchiveOutputStream(""ar"", os);
            final ArchiveInputStream ais = new ArchiveStreamFactory().createArchiveInputStream(new BufferedInputStream(is));
            while(true) {
                final ArArchiveEntry entry = (ArArchiveEntry)ais.getNextEntry();
                if (entry == null) {
                    break;
                }

                if (""test1.xml"".equals(entry.getName())) {
                    aos.putArchiveEntry(entry);
                    IOUtils.copy(ais, aos);
                    aos.closeArchiveEntry();
                    copied++;
                } else {
                    IOUtils.copy(ais, new ByteArrayOutputStream());
                    deleted++;
                }

            }
            ais.close();
            aos.close();
            is.close();
            os.close();
        }

        assertEquals(1, copied);
        assertEquals(1, deleted);
        assertEquals(144, output2.length());

        long files = 0;
        long sum = 0;

        {
            final InputStream is = new FileInputStream(output2);
            final ArchiveInputStream ais = new ArchiveStreamFactory().createArchiveInputStream(new BufferedInputStream(is));
            while(true) {
                final ArArchiveEntry entry = (ArArchiveEntry)ais.getNextEntry();
                if (entry == null) {
                    break;
                }

                IOUtils.copy(ais, new ByteArrayOutputStream());

                sum +=  entry.getLength();
                files++;
            }
            ais.close();
            is.close();
        }

        assertEquals(1, files);
        assertEquals(76, sum);

    }",junit.framework.AssertionFailedError: expected:<1> but was:<0>
Compress_3,/222043010/omniapr/defects4j/Compress_3_buggy/src/test/java/org/apache/commons/compress/archivers/ArchiveOutputStreamTest.java,testFinish,"    public void testFinish() throws Exception {
        OutputStream out1 = new ByteArrayOutputStream();
        
        ArchiveOutputStream aos1 = factory.createArchiveOutputStream(""zip"", out1);
        aos1.putArchiveEntry(new ZipArchiveEntry(""dummy""));
        try {
            aos1.finish();
            fail(""After putArchive should follow closeArchive"");
        } catch (IOException io) {
            // Exception expected
        }
        
        aos1 = factory.createArchiveOutputStream(""jar"", out1);
        aos1.putArchiveEntry(new JarArchiveEntry(""dummy""));
        try {
            aos1.finish();
            fail(""After putArchive should follow closeArchive"");
        } catch (IOException io) {
            // Exception expected
        }
        
        aos1 = factory.createArchiveOutputStream(""ar"", out1);
        aos1.putArchiveEntry(new ArArchiveEntry(""dummy"", 100));
        try {
            aos1.finish();
            fail(""After putArchive should follow closeArchive"");
        } catch (IOException io) {
            // Exception expected
        }
        
        aos1 = factory.createArchiveOutputStream(""cpio"", out1);
        aos1.putArchiveEntry(new CpioArchiveEntry(""dummy""));
        try {
            aos1.finish();
            fail(""After putArchive should follow closeArchive"");
        } catch (IOException io) {
            // Exception expected
        }
        
        aos1 = factory.createArchiveOutputStream(""tar"", out1);
        aos1.putArchiveEntry(new TarArchiveEntry(""dummy""));
        try {
            aos1.finish();
            fail(""After putArchive should follow closeArchive"");
        } catch (IOException io) {
            // Exception expected
        }
    }",junit.framework.AssertionFailedError: After putArchive should follow closeArchive
Compress_4,/222043010/omniapr/defects4j/Compress_4_buggy/src/test/java/org/apache/commons/compress/archivers/jar/JarArchiveOutputStreamTest.java,testJarMarker,"    public void testJarMarker() throws IOException {
        File testArchive = File.createTempFile(""jar-aostest"", "".jar"");
        JarArchiveOutputStream out = null;
        ZipFile zf = null;
        try {

            out = new JarArchiveOutputStream(new FileOutputStream(testArchive));
            out.putArchiveEntry(new ZipArchiveEntry(""foo/""));
            out.closeArchiveEntry();
            out.putArchiveEntry(new ZipArchiveEntry(""bar/""));
            out.closeArchiveEntry();
            out.finish();
            out.close();
            out = null;

            zf = new ZipFile(testArchive);
            ZipArchiveEntry ze = zf.getEntry(""foo/"");
            assertNotNull(ze);
            ZipExtraField[] fes = ze.getExtraFields();
            assertEquals(1, fes.length);
            assertTrue(fes[0] instanceof JarMarker);

            ze = zf.getEntry(""bar/"");
            assertNotNull(ze);
            fes = ze.getExtraFields();
            assertEquals(0, fes.length);
        } finally {
            if (out != null) {
                try {
                    out.close();
                } catch (IOException e) { /* swallow */ }
            }
            ZipFile.closeQuietly(zf);
            if (testArchive.exists()) {
                testArchive.delete();
            }
        }
    }","java.io.IOException: central directory is empty, can't expand corrupt archive."
Compress_4,/222043010/omniapr/defects4j/Compress_4_buggy/src/test/java/org/apache/commons/compress/archivers/zip/UTF8ZipFilesTest.java,testCP437FileRoundtripImplicitUnicodeExtra,"    public void testCP437FileRoundtripImplicitUnicodeExtra()
        throws IOException {
        testFileRoundtrip(CP437, false, false);
    }","java.io.IOException: central directory is empty, can't expand corrupt archive."
Compress_4,/222043010/omniapr/defects4j/Compress_4_buggy/src/test/java/org/apache/commons/compress/archivers/zip/UTF8ZipFilesTest.java,testUtf8FileRoundtripImplicitUnicodeExtra,"    public void testUtf8FileRoundtripImplicitUnicodeExtra()
        throws IOException {
        testFileRoundtrip(UTF_8, true, false);
    }","java.io.IOException: central directory is empty, can't expand corrupt archive."
Compress_4,/222043010/omniapr/defects4j/Compress_4_buggy/src/test/java/org/apache/commons/compress/archivers/zip/UTF8ZipFilesTest.java,testCP437FileRoundtripExplicitUnicodeExtra,"    public void testCP437FileRoundtripExplicitUnicodeExtra()
        throws IOException {
        testFileRoundtrip(CP437, false, true);
    }","java.io.IOException: central directory is empty, can't expand corrupt archive."
Compress_4,/222043010/omniapr/defects4j/Compress_4_buggy/src/test/java/org/apache/commons/compress/archivers/zip/UTF8ZipFilesTest.java,testUtf8FileRoundtripExplicitUnicodeExtra,"    public void testUtf8FileRoundtripExplicitUnicodeExtra()
        throws IOException {
        testFileRoundtrip(UTF_8, true, true);
    }","java.io.IOException: central directory is empty, can't expand corrupt archive."
Compress_4,/222043010/omniapr/defects4j/Compress_4_buggy/src/test/java/org/apache/commons/compress/archivers/zip/UTF8ZipFilesTest.java,testASCIIFileRoundtripImplicitUnicodeExtra,"    public void testASCIIFileRoundtripImplicitUnicodeExtra()
        throws IOException {
        testFileRoundtrip(US_ASCII, false, false);
    }","java.io.IOException: central directory is empty, can't expand corrupt archive."
Compress_4,/222043010/omniapr/defects4j/Compress_4_buggy/src/test/java/org/apache/commons/compress/archivers/zip/UTF8ZipFilesTest.java,testUtf8FileRoundtripNoEFSImplicitUnicodeExtra,"    public void testUtf8FileRoundtripNoEFSImplicitUnicodeExtra()
        throws IOException {
        testFileRoundtrip(UTF_8, false, false);
    }","java.io.IOException: central directory is empty, can't expand corrupt archive."
Compress_4,/222043010/omniapr/defects4j/Compress_4_buggy/src/test/java/org/apache/commons/compress/archivers/zip/UTF8ZipFilesTest.java,testZipArchiveInputStreamReadsUnicodeFields,"    public void testZipArchiveInputStreamReadsUnicodeFields()
        throws IOException {
        File file = File.createTempFile(""unicode-test"", "".zip"");
        ZipFile zf = null;
        try {
            createTestFile(file, US_ASCII, false, true);
            zf = new ZipFile(file, US_ASCII, true);
            assertNotNull(zf.getEntry(ASCII_TXT));
            assertNotNull(zf.getEntry(EURO_FOR_DOLLAR_TXT));
            assertNotNull(zf.getEntry(OIL_BARREL_TXT));
        } finally {
            ZipFile.closeQuietly(zf);
            if (file.exists()) {
                file.delete();
            }
        }
    }","java.io.IOException: central directory is empty, can't expand corrupt archive."
Compress_4,/222043010/omniapr/defects4j/Compress_4_buggy/src/test/java/org/apache/commons/compress/archivers/zip/UTF8ZipFilesTest.java,testASCIIFileRoundtripExplicitUnicodeExtra,"    public void testASCIIFileRoundtripExplicitUnicodeExtra()
        throws IOException {
        testFileRoundtrip(US_ASCII, false, true);
    }","java.io.IOException: central directory is empty, can't expand corrupt archive."
Compress_4,/222043010/omniapr/defects4j/Compress_4_buggy/src/test/java/org/apache/commons/compress/archivers/zip/UTF8ZipFilesTest.java,testUtf8FileRoundtripNoEFSExplicitUnicodeExtra,"    public void testUtf8FileRoundtripNoEFSExplicitUnicodeExtra()
        throws IOException {
        testFileRoundtrip(UTF_8, false, true);
    }","java.io.IOException: central directory is empty, can't expand corrupt archive."
Compress_5,/222043010/omniapr/defects4j/Compress_5_buggy/src/test/java/org/apache/commons/compress/archivers/zip/Maven221MultiVolumeTest.java,testRead7ZipMultiVolumeArchiveForStream,"    public void testRead7ZipMultiVolumeArchiveForStream() throws IOException,
	    URISyntaxException {
	
	URL zip = getClass().getResource(""/apache-maven-2.2.1.zip.001"");
	FileInputStream archive = new FileInputStream(
		new File(new URI(zip.toString())));
	ZipArchiveInputStream zi = null;
	try {
	    zi = new ZipArchiveInputStream(archive,null,false);
	    
	    // these are the entries that are supposed to be processed
	    // correctly without any problems
	    for (int i = 0; i < ENTRIES.length; i++) {
		assertEquals(ENTRIES[i], zi.getNextEntry().getName());
	    }
	    
	    // this is the last entry that is truncated
	    ArchiveEntry lastEntry = zi.getNextEntry();
	    assertEquals(LAST_ENTRY_NAME, lastEntry.getName());
	    byte [] buffer = new byte [4096];
	    
	    // before the fix, we'd get 0 bytes on this read and all
	    // subsequent reads thus a client application might enter
	    // an infinite loop after the fix, we should get an
	    // exception
	    try {
                int read = 0;
		while ((read = zi.read(buffer)) > 0) { }
		fail(""shouldn't be able to read from truncated entry"");
	    } catch (IOException e) {
                assertEquals(""Truncated ZIP file"", e.getMessage());
	    }
	    
	    // and now we get another entry, which should also yield
	    // an exception
	    try {
		zi.getNextEntry();
		fail(""shouldn't be able to read another entry from truncated""
                     + "" file"");
	    } catch (IOException e) {
		// this is to be expected
	    }
	} finally {
	    if (zi != null) {
		zi.close();
	    }
	}
    }",junit.framework.AssertionFailedError: shouldn't be able to read from truncated entry
Compress_6,/222043010/omniapr/defects4j/Compress_6_buggy/src/test/java/org/apache/commons/compress/archivers/zip/ZipArchiveEntryTest.java,testNotEquals,"    public void testNotEquals() {
        ZipArchiveEntry entry1 = new ZipArchiveEntry(""foo"");
        ZipArchiveEntry entry2 = new ZipArchiveEntry(""bar"");
        assertFalse(entry1.equals(entry2));
    }",junit.framework.AssertionFailedError
Compress_7,/222043010/omniapr/defects4j/Compress_7_buggy/src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java,testRoundTripNames,"    public void testRoundTripNames(){
        checkName("""");
        checkName(""The quick brown fox\n"");
        checkName(""\177"");
        // checkName(""\0""); // does not work, because NUL is ignored
        // COMPRESS-114
        checkName(""0302-0601-3±±±F06±W220±ZB±LALALA±±±±±±±±±±CAN±±DC±±±04±060302±MOE.model"");
    }",junit.framework.ComparisonFailure: expected:<0302-0601-3[±±±F06±W220±ZB±LALALA±±±±±±±±±±CAN±±DC±±±04±060302±]MOE.model> but was:<0302-0601-3[ﾱﾱﾱF06ﾱW220ﾱZBﾱLALALAﾱﾱﾱﾱﾱﾱﾱﾱﾱﾱCANﾱﾱDCﾱﾱﾱ04ﾱ060302ﾱ]MOE.model>
Compress_8,/222043010/omniapr/defects4j/Compress_8_buggy/src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java,testParseOctalInvalid,"    public void testParseOctalInvalid() throws Exception{
        byte [] buffer;
        buffer=new byte[0]; // empty byte array
        try {
            TarUtils.parseOctal(buffer,0, buffer.length);
            fail(""Expected IllegalArgumentException - should be at least 2 bytes long"");
        } catch (IllegalArgumentException expected) {
        }
        buffer=new byte[]{0}; // 1-byte array
        try {
            TarUtils.parseOctal(buffer,0, buffer.length);
            fail(""Expected IllegalArgumentException - should be at least 2 bytes long"");
        } catch (IllegalArgumentException expected) {
        }
        buffer=new byte[]{0,0,' '}; // not all NULs
        try {
            TarUtils.parseOctal(buffer,0, buffer.length);
            fail(""Expected IllegalArgumentException - not all NULs"");
        } catch (IllegalArgumentException expected) {
        }
        buffer=new byte[]{' ',0,0,0}; // not all NULs
        try {
            TarUtils.parseOctal(buffer,0, buffer.length);
            fail(""Expected IllegalArgumentException - not all NULs"");
        } catch (IllegalArgumentException expected) {
        }
        buffer = ""abcdef "".getBytes(""UTF-8""); // Invalid input
        try {
            TarUtils.parseOctal(buffer,0, buffer.length);
            fail(""Expected IllegalArgumentException"");
        } catch (IllegalArgumentException expected) {
        }
        buffer = ""77777777777"".getBytes(""UTF-8""); // Invalid input - no trailer
        try {
            TarUtils.parseOctal(buffer,0, buffer.length);
            fail(""Expected IllegalArgumentException - no trailer"");
        } catch (IllegalArgumentException expected) {
        }
        buffer = "" 0 07 "".getBytes(""UTF-8""); // Invalid - embedded space
        try {
            TarUtils.parseOctal(buffer,0, buffer.length);
            fail(""Expected IllegalArgumentException - embedded space"");
        } catch (IllegalArgumentException expected) {
        }
        buffer = "" 0\00007 "".getBytes(""UTF-8""); // Invalid - embedded NUL
        try {
            TarUtils.parseOctal(buffer,0, buffer.length);
            fail(""Expected IllegalArgumentException - embedded NUL"");
        } catch (IllegalArgumentException expected) {
        }
    }",junit.framework.AssertionFailedError: Expected IllegalArgumentException - should be at least 2 bytes long
Compress_9,/222043010/omniapr/defects4j/Compress_9_buggy/src/test/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStreamTest.java,testCount,"    public void testCount() throws Exception {
        File f = File.createTempFile(""commons-compress-tarcount"", "".tar"");
        f.deleteOnExit();
        FileOutputStream fos = new FileOutputStream(f);

        ArchiveOutputStream tarOut = new ArchiveStreamFactory()
            .createArchiveOutputStream(ArchiveStreamFactory.TAR, fos);

        File file1 = getFile(""test1.xml"");
        TarArchiveEntry sEntry = new TarArchiveEntry(file1);
        tarOut.putArchiveEntry(sEntry);

        FileInputStream in = new FileInputStream(file1);
        byte[] buf = new byte[8192];

        int read = 0;
        while ((read = in.read(buf)) > 0) {
            tarOut.write(buf, 0, read);
        }

        in.close();
        tarOut.closeArchiveEntry();
        tarOut.close();

        assertEquals(f.length(), tarOut.getBytesWritten());
    }",junit.framework.AssertionFailedError: expected:<10240> but was:<76>
Compress_10,/222043010/omniapr/defects4j/Compress_10_buggy/src/test/java/org/apache/commons/compress/archivers/zip/UTF8ZipFilesTest.java,testReadWinZipArchive,"    public void testReadWinZipArchive() throws IOException, URISyntaxException {
        URL zip = getClass().getResource(""/utf8-winzip-test.zip"");
        File archive = new File(new URI(zip.toString()));
        ZipFile zf = null;
        try {
            zf = new ZipFile(archive, null, true);
            assertCanRead(zf, ASCII_TXT);
            assertCanRead(zf, EURO_FOR_DOLLAR_TXT);
            assertCanRead(zf, OIL_BARREL_TXT);
        } finally {
            ZipFile.closeQuietly(zf);
        }
    }",junit.framework.AssertionFailedError: InputStream is null
Compress_11,/222043010/omniapr/defects4j/Compress_11_buggy/src/test/java/org/apache/commons/compress/archivers/ArchiveStreamFactoryTest.java,shortTextFilesAreNoTARs,"    public void shortTextFilesAreNoTARs() throws Exception {
        try {
            new ArchiveStreamFactory()
                .createArchiveInputStream(new ByteArrayInputStream(""This certainly is not a tar archive, really, no kidding"".getBytes()));
            fail(""created an input stream for a non-archive"");
        } catch (ArchiveException ae) {
            assertTrue(ae.getMessage().startsWith(""No Archiver found""));
        }
    }",junit.framework.AssertionFailedError: created an input stream for a non-archive
Compress_12,/222043010/omniapr/defects4j/Compress_12_buggy/src/test/java/org/apache/commons/compress/archivers/TarTestCase.java,testCOMPRESS178,"    public void testCOMPRESS178() throws Exception {
        final File input = getFile(""COMPRESS-178.tar"");
        final InputStream is = new FileInputStream(input);
        final ArchiveInputStream in = new ArchiveStreamFactory().createArchiveInputStream(""tar"", is);
        try {
            in.getNextEntry();
            fail(""Expected IOException"");
        } catch (IOException e) {
            Throwable t = e.getCause();
            assertTrue(""Expected cause = IllegalArgumentException"", t instanceof IllegalArgumentException);
        }
        in.close();
    }",java.lang.IllegalArgumentException: Invalid byte 0 at offset 2 in '00{NUL}0765{NUL}' len=8
Compress_13,/222043010/omniapr/defects4j/Compress_13_buggy/src/test/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStreamTest.java,winzipBackSlashWorkaround,"    public void winzipBackSlashWorkaround() throws Exception {
        URL zip = getClass().getResource(""/test-winzip.zip"");
        ZipArchiveInputStream in = null;
        try {
            in = new ZipArchiveInputStream(new FileInputStream(new File(new URI(zip.toString()))));
            ZipArchiveEntry zae = in.getNextZipEntry();
            zae = in.getNextZipEntry();
            zae = in.getNextZipEntry();
            assertEquals(""\u00e4/"", zae.getName());
        } finally {
            if (in != null) {
                in.close();
            }
        }
    }",junit.framework.AssertionFailedError: expected:<ä[/]> but was:<ä[\]>
Compress_13,/222043010/omniapr/defects4j/Compress_13_buggy/src/test/java/org/apache/commons/compress/archivers/zip/ZipFileTest.java,testWinzipBackSlashWorkaround,"    public void testWinzipBackSlashWorkaround() throws Exception {
        URL zip = getClass().getResource(""/test-winzip.zip"");
        File archive = new File(new URI(zip.toString()));
        zf = new ZipFile(archive);
        assertNull(zf.getEntry(""\u00e4\\\u00fc.txt""));
        assertNotNull(zf.getEntry(""\u00e4/\u00fc.txt""));
    }",junit.framework.AssertionFailedError: Expected: <null> but was: ä\ü.txt
Compress_14,/222043010/omniapr/defects4j/Compress_14_buggy/src/test/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStreamTest.java,workaroundForBrokenTimeHeader,"    public void workaroundForBrokenTimeHeader() throws Exception {
        URL tar = getClass().getResource(""/simple-aix-native-tar.tar"");
        TarArchiveInputStream in = null;
        try {
            in = new TarArchiveInputStream(new FileInputStream(new File(new URI(tar.toString()))));
            TarArchiveEntry tae = in.getNextTarEntry();
            tae = in.getNextTarEntry();
            assertEquals(""sample/link-to-txt-file.lnk"", tae.getName());
            assertEquals(new Date(0), tae.getLastModifiedDate());
            assertTrue(tae.isSymbolicLink());
        } finally {
            if (in != null) {
                in.close();
            }
        }
    }",java.io.IOException: Error detected parsing the header
Compress_15,/222043010/omniapr/defects4j/Compress_15_buggy/src/test/java/org/apache/commons/compress/archivers/zip/ZipArchiveEntryTest.java,testNullCommentEqualsEmptyComment,"    public void testNullCommentEqualsEmptyComment() {
        ZipArchiveEntry entry1 = new ZipArchiveEntry(""foo"");
        ZipArchiveEntry entry2 = new ZipArchiveEntry(""foo"");
        ZipArchiveEntry entry3 = new ZipArchiveEntry(""foo"");
        entry1.setComment(null);
        entry2.setComment("""");
        entry3.setComment(""bar"");
        assertEquals(entry1, entry2);
        assertFalse(entry1.equals(entry3));
        assertFalse(entry2.equals(entry3));
    }",junit.framework.AssertionFailedError: expected:<foo> but was:<foo>
Compress_16,/222043010/omniapr/defects4j/Compress_16_buggy/src/test/java/org/apache/commons/compress/archivers/ArchiveStreamFactoryTest.java,aiffFilesAreNoTARs,"    public void aiffFilesAreNoTARs() throws Exception {
        InputStream is = null;
        try {
            is = new BufferedInputStream(new FileInputStream(""src/test/resources/testAIFF.aif""));
            new ArchiveStreamFactory().createArchiveInputStream(is);
            fail(""created an input stream for a non-archive"");
        } catch (ArchiveException ae) {
            assertTrue(ae.getMessage().startsWith(""No Archiver found""));
        } finally {
            if (is != null) {
                is.close();
            }
        }
    }",junit.framework.AssertionFailedError: created an input stream for a non-archive
Compress_17,/222043010/omniapr/defects4j/Compress_17_buggy/src/test/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStreamTest.java,testCompress197,"    public void testCompress197() throws Exception {
        TarArchiveInputStream tar = getTestStream(""/COMPRESS-197.tar"");
        try {
            TarArchiveEntry entry = tar.getNextTarEntry();
            while (entry != null) {
                entry = tar.getNextTarEntry();
            }
        } catch (IOException e) {
            fail(""COMPRESS-197: "" + e.getMessage());
        } finally {
            tar.close();
        }
    }",junit.framework.AssertionFailedError: COMPRESS-197: Error detected parsing the header
Compress_18,/222043010/omniapr/defects4j/Compress_18_buggy/src/test/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStreamTest.java,testWriteNonAsciiDirectoryNamePosixMode,"    public void testWriteNonAsciiDirectoryNamePosixMode() throws Exception {
        String n = ""f\u00f6\u00f6/"";
        TarArchiveEntry t = new TarArchiveEntry(n);
        ByteArrayOutputStream bos = new ByteArrayOutputStream();
        TarArchiveOutputStream tos = new TarArchiveOutputStream(bos);
        tos.setAddPaxHeadersForNonAsciiNames(true);
        tos.putArchiveEntry(t);
        tos.closeArchiveEntry();
        tos.close();
        byte[] data = bos.toByteArray();
        TarArchiveInputStream tin =
            new TarArchiveInputStream(new ByteArrayInputStream(data));
        TarArchiveEntry e = tin.getNextTarEntry();
        assertEquals(n, e.getName());
        assertTrue(e.isDirectory());
        tin.close();
    }",java.io.IOException: request to write '15' bytes exceeds size in header of '0' bytes for entry './PaxHeaders.X/fvv/'
Compress_19,/222043010/omniapr/defects4j/Compress_19_buggy/src/test/java/org/apache/commons/compress/archivers/zip/ZipFileTest.java,testExcessDataInZip64ExtraField,"    public void testExcessDataInZip64ExtraField() throws Exception {
        File archive = getFile(""COMPRESS-228.zip"");
        zf = new ZipFile(archive);
        // actually, if we get here, the test already has passed

        ZipArchiveEntry ze = zf.getEntry(""src/main/java/org/apache/commons/compress/archivers/zip/ZipFile.java"");
        assertEquals(26101, ze.getSize());
    }",java.util.zip.ZipException: central directory zip64 extended information extra field's length doesn't match central directory data.  Expected length 16 but is 28
Compress_20,/222043010/omniapr/defects4j/Compress_20_buggy/src/test/java/org/apache/commons/compress/archivers/cpio/CpioArchiveInputStreamTest.java,testCpioUnarchiveCreatedByRedlineRpm,"    public void testCpioUnarchiveCreatedByRedlineRpm() throws Exception {
        CpioArchiveInputStream in =
            new CpioArchiveInputStream(new FileInputStream(getFile(""redline.cpio"")));
        CpioArchiveEntry entry= null;

        int count = 0;
        while ((entry = (CpioArchiveEntry) in.getNextEntry()) != null) {
            count++;
        }
        in.close();

        assertEquals(count, 1);
    }",java.lang.IllegalArgumentException: Unknown mode. Full: 1a4 Masked: 0
